Group,Item,Value,Resource_1,Resource_2,Resource_3,Resource_4,Resource_5,Resource_6,Resource_7,Resource_8,Resource_9,Resource_10
Group_73,Item_14,51,33,27,22,17,44,9,48,22,5,48
Group_73,Item_15,76,22,35,37,21,44,11,9,24,22,47
Group_73,Item_16,27,26,9,30,6,44,48,25,45,14,47
Group_73,Item_17,166,36,8,13,31,46,35,29,19,48,31
Group_73,Item_18,81,28,9,27,32,7,13,35,33,14,34
Group_73,Item_19,159,36,41,6,41,45,41,14,6,34,17
Group_73,Item_20,25,29,42,5,43,39,20,36,25,43,39
Group_73,Item_21,109,36,20,47,26,48,47,27,5,32,17
Group_73,Item_22,121,15,7,6,7,17,31,45,21,14,38
Group_73,Item_23,126,47,38,32,47,10,11,43,6,34,44
Group_73,Item_24,111,28,47,5,23,39,13,39,18,36,7
Group_73,Item_25,186,31,25,38,14,47,36,22,5,11,42
Group_73,Item_26,51,45,9,34,27,49,15,42,32,5,6
Group_73,Item_27,151,41,20,13,27,19,22,49,5,33,49
Group_73,Item_28,74,15,21,37,26,38,6,7,10,6,6
Group_73,Item_29,183,46,9,36,39,15,35,34,17,31,37
Group_73,Item_30,108,25,33,19,12,15,18,35,13,18,15
Group_74,Item_1,127,22,41,5,28,38,16,7,8,37,26
Group_74,Item_2,97,30,10,20,34,14,49,7,49,17,34
Group_74,Item_3,120,27,17,14,20,21,19,41,37,16,24
Group_74,Item_4,169,42,22,12,15,15,10,31,21,9,29
Group_74,Item_5,131,40,28,23,29,43,13,15,40,28,20
Group_74,Item_6,182,39,30,49,40,28,16,34,9,37,28
Group_74,Item_7,190,29,20,42,20,37,13,9,44,36,43
Group_74,Item_8,155,10,44,20,31,19,25,6,10,25,34
Group_74,Item_9,145,22,23,35,20,21,17,19,24,40,23
Group_74,Item_10,175,24,19,29,9,48,14,39,44,44,5
Group_74,Item_11,162,20,25,31,32,11,21,15,37,27,42
Group_74,Item_12,121,47,12,49,22,6,12,42,42,39,30
Group_74,Item_13,99,15,37,35,38,18,49,20,15,16,25
Group_74,Item_14,62,8,11,39,47,45,42,48,21,11,43
Group_74,Item_15,95,25,34,48,21,23,22,20,41,7,14
Group_74,Item_16,161,25,8,10,8,19,23,38,42,16,44
Group_74,Item_17,174,11,28,46,30,34,49,33,40,17,7
Group_74,Item_18,33,46,39,9,21,30,31,38,41,44,15
Group_74,Item_19,130,21,43,43,16,40,49,13,36,42,18
Group_74,Item_20,29,24,16,14,40,30,46,29,41,26,29
Group_74,Item_21,144,15,25,48,31,7,26,27,41,23,31
Group_74,Item_22,132,26,45,24,15,49,17,27,14,34,35
Group_74,Item_23,81,46,41,47,18,30,25,47,24,6,23
Group_74,Item_24,151,28,22,44,44,48,40,23,14,41,28
Group_74,Item_25,57,10,16,14,49,37,45,6,30,34,48
Group_74,Item_26,109,42,36,24,21,29,15,11,24,13,24
Group_74,Item_27,93,29,23,31,10,26,49,8,8,8,38
Group_74,Item_28,140,28,30,19,24,12,47,12,37,32,7
Group_74,Item_29,52,10,8,11,27,23,39,25,47,37,24
Group_74,Item_30,80,32,46,5,42,45,49,25,11,9,37
Group_75,Item_1,67,17,35,10,49,23,29,26,18,48,11
Group_75,Item_2,56,17,16,32,33,29,20,10,7,28,35
Group_75,Item_3,57,43,13,6,24,32,44,48,6,14,31
Group_75,Item_4,66,33,41,32,31,12,7,8,29,12,43
Group_75,Item_5,72,36,33,9,35,22,30,35,11,14,9
Group_75,Item_6,67,46,39,26,19,24,48,25,13,26,7
Group_75,Item_7,127,5,30,19,48,32,19,47,19,28,29
Group_75,Item_8,132,16,13,13,14,45,32,8,27,25,39
Group_75,Item_9,125,22,7,46,36,37,33,46,19,11,40
Group_75,Item_10,83,48,36,41,16,11,40,14,27,23,28
Group_75,Item_11,61,22,7,34,27,17,35,10,26,10,8
Group_75,Item_12,129,19,46,41,16,45,20,19,25,22,15
Group_75,Item_13,116,41,42,47,16,36,30,28,48,24,14
Group_75,Item_14,115,10,28,11,5,29,37,40,9,43,10
Group_75,Item_15,44,35,14,10,40,16,32,36,39,20,29
Group_75,Item_16,82,39,40,6,31,27,8,42,21,37,49
Group_75,Item_17,87,7,29,33,29,49,16,26,21,35,43
Group_75,Item_18,118,28,21,43,23,35,33,17,7,39,5
Group_75,Item_19,31,22,36,7,48,30,12,22,11,31,12
Group_75,Item_20,29,5,18,15,12,19,7,33,7,15,37
Group_75,Item_21,38,15,46,45,42,26,21,5,43,5,18
Group_75,Item_22,12,22,24,46,47,20,43,33,20,25,41
Group_75,Item_23,143,37,25,13,16,36,41,27,34,23,18
Group_75,Item_24,153,11,34,16,7,42,24,23,42,6,33
Group_75,Item_25,180,33,14,36,38,24,23,23,34,35,8
Group_75,Item_26,140,23,29,42,38,37,42,18,38,18,14
Group_75,Item_27,74,33,39,33,45,33,9,38,7,32,31
Group_75,Item_28,84,23,19,27,11,12,45,15,33,35,14
Group_75,Item_29,52,49,20,33,5,18,13,26,49,32,48
Group_75,Item_30,26,30,26,8,33,30,19,9,11,11,5
Group_76,Item_1,80,9,25,33,17,38,33,26,44,49,22
Group_76,Item_2,30,22,38,41,33,42,46,28,35,5,31
Group_76,Item_3,46,18,23,11,8,11,6,6,14,12,7
Group_76,Item_4,56,47,39,32,41,47,30,10,34,17,23
Group_76,Item_5,91,31,6,35,36,13,46,27,30,8,44
Group_76,Item_6,12,42,12,49,15,30,21,37,31,10,23
Group_76,Item_7,24,19,46,14,7,25,14,38,16,18,47
Group_76,Item_8,194,28,25,8,17,49,17,40,22,27,39
Group_76,Item_9,114,44,46,13,29,29,18,16,37,39,28
Group_76,Item_10,194,6,39,40,7,14,7,41,5,28,12
Group_76,Item_11,98,8,39,31,42,26,15,28,29,6,43
Group_76,Item_12,104,42,48,10,6,25,39,27,8,18,22
Group_76,Item_13,123,32,12,21,35,5,28,46,42,30,31
Group_76,Item_14,169,5,6,8,14,8,11,41,13,37,6
Group_76,Item_15,180,48,39,5,45,23,41,40,20,14,9
Group_76,Item_16,33,17,49,14,46,47,43,7,17,33,14
Group_76,Item_17,48,27,41,19,27,35,26,26,16,30,23
Group_76,Item_18,98,29,29,14,40,43,23,47,36,43,19
Group_76,Item_19,71,13,28,45,41,39,40,46,9,31,5
Group_76,Item_20,125,17,12,13,24,29,44,28,42,26,44
Group_76,Item_21,176,6,32,49,36,40,29,37,38,23,5
Group_76,Item_22,169,7,15,27,28,18,15,21,5,21,47
Group_76,Item_23,86,6,43,10,40,26,49,8,10,28,20
Group_76,Item_24,103,6,23,34,45,32,35,13,32,41,26
Group_76,Item_25,104,41,36,16,30,45,6,28,13,8,31
Group_76,Item_26,73,40,42,37,47,11,13,31,20,18,9
Group_76,Item_27,84,8,10,29,5,43,49,40,36,47,37
Group_76,Item_28,189,36,16,25,48,26,7,17,44,9,40
Group_76,Item_29,16,46,43,30,29,22,41,27,12,24,44
Group_76,Item_30,42,44,36,31,44,29,17,32,20,19,23
Group_77,Item_1,117,31,44,25,30,16,15,42,20,36,11
Group_77,Item_2,20,21,39,47,46,44,12,44,49,43,8
Group_77,Item_3,150,36,18,32,18,29,25,10,19,19,12
Group_77,Item_4,182,18,31,15,9,9,36,26,13,5,25
Group_77,Item_5,24,13,11,19,16,43,47,31,14,36,10
Group_77,Item_6,151,37,14,8,9,26,25,5,7,41,39
Group_77,Item_7,100,31,49,34,39,10,17,8,32,36,26
Group_77,Item_8,197,37,43,10,5,17,44,43,42,25,36
Group_77,Item_9,32,8,9,32,45,38,31,29,5,27,15
Group_77,Item_10,195,30,17,27,43,44,13,49,35,39,37
Group_77,Item_11,92,37,31,8,22,30,47,5,42,46,39
Group_77,Item_12,189,6,19,37,14,11,31,47,29,33,28
Group_77,Item_13,191,7,10,16,35,12,42,39,9,14,34
Group_77,Item_14,65,31,37,38,6,13,41,44,32,36,24
Group_77,Item_15,82,33,20,39,38,38,42,11,37,13,44
Group_77,Item_16,88,10,25,11,48,22,49,23,19,5,34
Group_77,Item_17,93,17,35,35,6,48,10,43,26,21,31
Group_77,Item_18,20,33,32,30,6,37,5,31,15,22,37
Group_77,Item_19,35,22,30,15,18,33,22,15,43,32,14
Group_77,Item_20,36,15,27,28,44,18,7,18,49,37,13
Group_77,Item_21,74,48,36,44,44,37,35,42,43,22,23
Group_77,Item_22,188,38,44,16,8,43,48,14,39,49,15
Group_77,Item_23,189,32,35,7,27,47,12,5,11,47,47
Group_77,Item_24,136,28,40,35,18,24,5,10,30,30,7
Group_77,Item_25,167,27,38,13,25,12,18,7,28,24,23
Group_77,Item_26,95,7,41,7,9,8,22,16,31,12,19
Group_77,Item_27,165,15,35,9,26,49,24,33,38,35,11
Group_77,Item_28,143,33,28,34,26,15,43,12,38,22,43
Group_77,Item_29,134,19,6,43,11,39,32,47,26,23,6
Group_77,Item_30,181,16,26,48,41,39,27,36,26,15,43
Group_78,Item_1,100,38,37,40,19,15,34,6,31,16,38
Group_78,Item_2,195,26,26,39,20,37,14,10,43,43,13
Group_78,Item_3,174,48,33,16,38,46,14,39,12,8,10
Group_78,Item_4,71,12,11,25,8,23,33,34,29,18,26
Group_78,Item_5,25,31,48,6,41,37,30,16,37,47,23
Group_78,Item_6,16,48,37,25,34,46,13,15,46,22,49
Group_78,Item_7,75,18,33,14,35,36,19,45,43,18,46
Group_78,Item_8,101,49,5,20,29,38,47,14,22,13,33
Group_78,Item_9,48,24,47,26,25,22,6,42,12,41,43
Group_78,Item_10,39,11,17,5,13,45,13,41,23,7,19
Group_78,Item_11,48,16,21,34,24,35,36,8,16,34,42
Group_78,Item_12,87,26,33,35,18,15,30,32,38,22,42
Group_78,Item_13,43,47,39,49,39,23,30,20,17,13,8
Group_78,Item_14,119,24,42,24,26,44,23,17,27,30,16
Group_78,Item_15,187,44,12,27,47,49,30,45,49,35,32
Group_78,Item_16,46,7,21,10,17,48,26,16,21,21,41
Group_78,Item_17,42,24,13,40,42,15,16,39,48,34,9
Group_78,Item_18,91,12,40,24,27,7,7,31,26,9,36
Group_78,Item_19,164,13,17,43,22,49,17,48,7,44,32
Group_78,Item_20,39,26,48,46,5,17,15,7,38,32,9
Group_78,Item_21,174,28,8,40,27,35,10,38,35,29,44
Group_78,Item_22,13,28,42,36,10,19,14,43,36,29,40
Group_78,Item_23,154,49,21,42,17,17,35,11,43,43,48
Group_78,Item_24,50,10,27,14,7,39,46,49,44,26,14
Group_78,Item_25,15,42,38,49,13,11,34,7,28,12,45
Group_78,Item_26,192,37,33,17,36,7,47,25,39,14,8
Group_78,Item_27,134,14,41,35,5,48,41,41,31,35,6
Group_78,Item_28,126,32,23,27,49,19,31,35,27,23,21
Group_78,Item_29,24,16,20,10,43,13,46,34,36,13,47
Group_78,Item_30,181,32,25,36,11,35,21,31,43,23,7
Group_79,Item_1,116,14,22,27,18,7,44,48,29,43,26
Group_79,Item_2,148,28,17,26,9,29,16,48,35,41,9
Group_79,Item_3,193,35,46,49,21,36,22,18,46,12,32
Group_79,Item_4,19,46,14,30,27,26,48,42,44,6,22
Group_79,Item_5,142,48,45,11,44,49,17,21,9,27,5
Group_79,Item_6,40,42,18,31,45,33,13,13,21,15,39
Group_79,Item_7,190,25,31,29,33,15,7,22,37,28,9
Group_79,Item_8,42,6,7,20,49,44,9,27,35,38,26
Group_79,Item_9,131,30,29,22,6,29,44,21,30,7,43
Group_79,Item_10,175,31,8,43,24,31,15,15,47,30,29
Group_79,Item_11,76,40,19,27,28,11,30,46,35,18,39
Group_79,Item_12,129,8,21,30,19,41,30,15,7,24,49
Group_79,Item_13,81,15,19,39,18,28,7,5,10,40,44
Group_79,Item_14,135,18,29,26,33,31,47,32,18,33,43
Group_79,Item_15,79,8,39,17,24,46,14,27,27,42,21
Group_79,Item_16,39,17,34,34,30,16,37,7,31,35,29
Group_79,Item_17,75,16,45,38,16,32,43,39,39,8,43
Group_79,Item_18,144,20,5,6,32,49,36,39,20,38,47
Group_79,Item_19,79,42,12,45,17,34,47,11,42,47,37
Group_79,Item_20,152,16,42,15,11,40,8,8,23,45,9
Group_79,Item_21,140,33,33,49,22,28,31,10,13,22,40
Group_79,Item_22,125,7,7,46,13,22,31,21,21,9,13
Group_79,Item_23,91,5,26,22,8,14,13,15,40,35,6
Group_79,Item_24,44,49,42,49,10,43,35,33,31,39,34
Group_79,Item_25,19,46,10,42,30,11,43,30,18,17,11
Group_79,Item_26,158,46,16,19,12,29,8,30,5,49,12
Group_79,Item_27,28,17,28,26,44,22,16,26,25,17,6
Group_79,Item_28,48,9,9,18,16,38,41,44,19,10,35
Group_79,Item_29,29,25,47,36,34,26,49,47,34,8,14
Group_79,Item_30,53,25,25,18,23,19,27,33,39,8,10
Group_80,Item_1,193,41,49,22,20,10,37,47,5,14,7
Group_80,Item_2,33,24,21,26,40,25,12,25,25,11,17
Group_80,Item_3,15,41,41,25,30,30,5,28,8,20,25
Group_80,Item_4,157,31,33,26,33,36,31,37,34,44,21
Group_80,Item_5,47,30,21,42,7,27,15,31,47,9,44
Group_80,Item_6,175,20,24,17,18,5,5,26,31,15,28
Group_80,Item_7,87,11,33,15,43,18,36,17,39,10,31
Group_80,Item_8,159,8,31,36,13,18,9,8,9,39,22
Group_80,Item_9,159,26,10,49,21,40,47,28,45,16,23
Group_80,Item_10,191,22,16,28,8,31,27,31,30,6,30
Group_80,Item_11,41,5,22,24,23,41,26,31,11,28,49
Group_80,Item_12,129,47,15,18,18,44,13,35,47,15,26
Group_80,Item_13,82,29,17,22,35,29,6,7,35,46,39
Group_80,Item_14,144,17,9,31,26,5,32,44,15,17,21
Group_80,Item_15,100,13,38,26,16,28,20,12,19,18,41
Group_80,Item_16,95,49,46,31,24,13,42,30,22,41,44
Group_80,Item_17,64,7,8,38,7,44,43,40,9,14,33
Group_80,Item_18,57,6,19,20,33,23,49,38,49,6,36
Group_80,Item_19,37,11,34,40,20,27,34,24,18,14,28
Group_80,Item_20,11,32,10,24,11,34,39,14,48,11,41
Group_80,Item_21,186,27,40,5,17,30,6,39,44,26,28
Group_80,Item_22,141,48,9,29,10,24,41,33,13,41,33
Group_80,Item_23,145,39,8,37,42,5,32,5,31,34,32
Group_80,Item_24,178,28,6,45,11,42,31,32,14,45,26
Group_80,Item_25,172,9,34,38,42,5,17,45,13,42,30
Group_80,Item_26,107,24,21,12,44,31,22,45,6,41,5
Group_80,Item_27,72,9,37,12,25,18,9,43,32,41,20
Group_80,Item_28,149,30,22,45,18,47,34,19,27,43,11
Group_80,Item_29,121,26,41,8,23,37,47,12,40,37,45
Group_80,Item_30,85,32,38,38,15,47,31,16,30,48,20
Group_81,Item_1,66,9,8,23,40,18,44,26,36,16,29
Group_81,Item_2,113,10,12,30,43,37,8,33,43,41,18
Group_81,Item_3,110,8,9,38,10,45,42,30,16,44,19
Group_81,Item_4,172,12,18,35,30,33,35,21,8,31,42
Group_81,Item_5,48,11,32,7,8,24,41,12,41,13,11
Group_81,Item_6,170,39,23,36,25,8,48,24,34,10,6
Group_81,Item_7,34,48,31,9,24,12,12,30,47,41,10
Group_81,Item_8,24,25,42,11,42,46,14,47,12,23,11
Group_81,Item_9,110,31,13,41,41,27,40,32,24,7,33
Group_81,Item_10,168,10,24,14,28,12,26,28,34,11,12
Group_81,Item_11,198,16,20,35,31,41,34,43,14,25,14
Group_81,Item_12,71,11,12,43,37,49,31,21,8,14,30
Group_81,Item_13,75,49,15,40,19,36,14,12,44,32,38
Group_81,Item_14,108,29,24,32,16,30,30,47,26,10,34
Group_81,Item_15,76,13,43,6,21,30,5,23,31,46,36
Group_81,Item_16,121,25,22,45,36,16,42,47,12,24,48
Group_81,Item_17,182,44,10,26,24,19,46,49,49,35,29
Group_81,Item_18,99,9,28,25,16,11,43,33,17,47,31
Group_81,Item_19,194,25,28,42,14,5,12,49,23,31,6
Group_81,Item_20,187,13,36,31,38,8,8,47,42,24,35
Group_81,Item_21,67,10,19,20,39,26,48,12,38,31,20
Group_81,Item_22,141,49,20,27,33,5,27,15,36,33,48
Group_81,Item_23,32,38,19,9,35,8,19,41,14,6,42
Group_81,Item_24,162,8,5,16,47,6,18,22,5,37,45
Group_81,Item_25,196,40,6,31,11,31,49,43,21,24,10
Group_81,Item_26,54,17,36,12,26,14,16,21,21,41,15
Group_81,Item_27,62,19,10,5,31,37,24,26,28,38,27
Group_81,Item_28,21,20,38,15,25,24,37,11,49,20,27
Group_81,Item_29,193,34,23,13,9,28,46,6,21,14,22
Group_81,Item_30,172,17,20,34,10,7,8,20,26,44,29
Group_82,Item_1,163,21,45,42,32,7,42,22,31,14,45
Group_82,Item_2,147,24,11,45,39,21,36,42,6,34,46
Group_82,Item_3,179,20,22,47,35,49,16,46,34,18,46
Group_82,Item_4,130,39,27,38,17,33,17,38,40,36,14
Group_82,Item_5,159,38,21,11,25,24,15,39,49,47,24
Group_82,Item_6,77,27,26,49,5,17,18,30,34,23,29
Group_82,Item_7,89,33,44,43,29,42,31,20,36,41,41
Group_82,Item_8,102,26,34,32,26,47,49,22,27,16,11
Group_82,Item_9,140,22,21,36,14,45,30,26,35,10,9
Group_82,Item_10,122,38,26,31,47,22,34,15,48,10,6
Group_82,Item_11,44,16,27,18,46,35,34,36,30,32,38
Group_82,Item_12,54,8,10,29,46,27,32,39,17,24,28
Group_82,Item_13,157,38,42,11,34,21,6,32,7,36,22
Group_82,Item_14,54,40,48,47,20,40,5,13,30,41,30
Group_82,Item_15,76,47,36,47,14,7,49,49,37,31,28
Group_82,Item_16,36,30,48,23,31,41,13,8,38,27,15
Group_82,Item_17,128,48,23,18,28,7,12,27,17,29,18
Group_82,Item_18,107,27,15,9,46,44,23,43,40,49,42
Group_82,Item_19,87,6,26,29,34,22,37,17,28,8,36
Group_82,Item_20,73,48,32,16,8,28,17,44,40,47,32
Group_82,Item_21,22,40,49,36,46,49,8,12,37,14,11
Group_82,Item_22,15,14,5,15,13,27,6,44,15,30,13
Group_82,Item_23,125,49,41,19,32,13,27,8,17,39,32
Group_82,Item_24,46,47,30,30,34,16,6,24,35,18,18
Group_82,Item_25,168,39,48,34,27,11,23,22,35,25,45
Group_82,Item_26,12,49,42,48,17,17,24,44,16,16,21
Group_82,Item_27,47,32,5,44,19,11,49,31,45,27,15
Group_82,Item_28,77,16,5,29,49,45,16,10,9,31,39
Group_82,Item_29,37,33,12,14,7,36,32,35,29,38,25
Group_82,Item_30,193,12,41,21,25,24,20,21,30,46,21
Group_83,Item_1,84,12,17,43,28,5,14,28,41,49,8
Group_83,Item_2,167,40,5,13,39,45,37,39,49,42,21
Group_83,Item_3,130,46,48,48,40,14,46,10,19,5,13
Group_83,Item_4,137,40,19,19,48,44,37,19,5,17,12
Group_83,Item_5,34,41,40,40,38,14,29,23,5,31,17
Group_83,Item_6,22,30,44,13,47,16,27,48,32,48,11
Group_83,Item_7,40,40,32,30,48,6,47,27,25,29,47
Group_83,Item_8,33,26,39,39,23,22,25,28,21,41,15
Group_83,Item_9,186,48,20,29,27,8,37,43,14,7,28
Group_83,Item_10,171,10,31,8,19,44,28,24,10,33,24
Group_83,Item_11,79,34,7,6,23,15,11,45,35,8,36
Group_83,Item_12,148,47,35,5,29,15,39,47,28,46,24
Group_83,Item_13,166,35,42,34,43,34,28,24,10,33,27
Group_83,Item_14,109,30,28,48,11,32,40,26,23,24,42
Group_83,Item_15,89,44,44,20,46,32,25,20,38,21,44
Group_83,Item_16,174,9,44,6,18,26,41,35,14,29,9
Group_83,Item_17,150,35,33,17,32,30,47,12,45,43,34
Group_83,Item_18,52,25,14,46,46,34,22,49,40,35,47
Group_83,Item_19,154,31,42,41,43,42,24,24,20,46,47
Group_83,Item_20,103,11,47,44,35,34,24,37,31,7,22
Group_83,Item_21,115,39,11,25,16,26,48,6,43,10,10
Group_83,Item_22,113,35,13,32,35,35,18,22,6,46,20
Group_83,Item_23,54,42,30,16,6,23,14,12,25,6,6
Group_83,Item_24,58,24,32,15,39,36,13,18,40,18,42
Group_83,Item_25,159,14,29,9,26,29,24,33,17,24,45
Group_83,Item_26,152,31,12,12,24,27,27,39,15,35,17
Group_83,Item_27,130,25,21,44,16,44,28,27,9,10,46
Group_83,Item_28,32,26,37,35,43,9,10,12,12,15,38
Group_83,Item_29,114,32,17,14,19,6,26,12,49,43,15
Group_83,Item_30,178,37,45,12,8,33,39,45,19,26,45
Group_84,Item_1,59,39,36,28,35,16,36,11,5,10,17
Group_84,Item_2,193,20,41,38,31,16,45,44,11,33,43
Group_84,Item_3,65,9,17,9,46,11,21,34,47,30,23
Group_84,Item_4,79,23,15,21,19,44,42,22,25,20,7
Group_84,Item_5,152,36,5,35,31,23,22,39,15,29,12
Group_84,Item_6,166,21,19,35,24,10,9,16,12,34,40
Group_84,Item_7,111,23,22,22,38,8,35,29,17,32,6
Group_84,Item_8,178,26,13,20,45,48,39,25,36,39,30
Group_84,Item_9,187,25,40,30,28,19,11,14,42,48,16
Group_84,Item_10,75,26,15,14,6,31,42,39,49,24,7
Group_84,Item_11,27,17,31,16,18,40,11,44,41,34,13
Group_84,Item_12,162,43,31,16,20,29,16,32,32,17,26
Group_84,Item_13,83,34,16,41,18,6,24,13,28,45,19
Group_84,Item_14,65,33,46,17,34,26,48,38,43,5,32
Group_84,Item_15,133,34,20,17,16,34,41,14,43,48,26
Group_84,Item_16,52,35,23,44,26,33,29,8,22,40,24
Group_84,Item_17,157,45,16,24,35,32,37,18,38,17,38
Group_84,Item_18,151,34,20,34,21,35,5,34,38,10,29
Group_84,Item_19,125,24,8,20,8,18,11,8,42,8,33
Group_84,Item_20,176,42,24,13,13,22,31,7,19,36,21
Group_84,Item_21,111,41,9,36,46,42,24,29,7,28,36
Group_84,Item_22,29,47,36,26,42,41,14,38,36,10,20
Group_84,Item_23,185,19,21,15,20,7,21,23,43,48,47
Group_84,Item_24,191,47,41,10,27,32,27,6,7,27,40
Group_84,Item_25,77,13,13,48,27,17,19,31,47,6,23
Group_84,Item_26,51,9,18,43,36,39,39,13,31,7,37
Group_84,Item_27,86,46,33,19,26,13,31,33,22,10,21
Group_84,Item_28,197,16,30,46,10,22,14,12,11,33,40
Group_84,Item_29,51,49,33,15,19,23,30,5,43,27,41
Group_84,Item_30,112,34,42,49,10,31,14,29,20,5,29
Group_85,Item_1,52,43,36,29,35,45,10,44,32,44,34
Group_85,Item_2,63,49,42,24,13,14,17,8,29,16,41
Group_85,Item_3,23,19,6,9,25,36,32,26,30,39,34
Group_85,Item_4,10,36,28,35,42,48,31,11,35,8,42
Group_85,Item_5,70,36,17,10,39,9,41,15,17,21,29
Group_85,Item_6,191,17,20,27,43,5,16,43,31,34,42
Group_85,Item_7,76,39,5,49,46,11,24,46,36,27,35
Group_85,Item_8,159,10,12,15,47,19,34,34,36,21,40
Group_85,Item_9,74,13,40,27,22,27,20,36,27,33,5
Group_85,Item_10,23,38,27,13,36,19,42,21,35,37,28
Group_85,Item_11,100,38,41,26,12,44,47,47,17,22,37
Group_85,Item_12,86,40,46,5,24,30,8,45,36,13,28
Group_85,Item_13,98,20,30,26,48,15,11,27,24,21,34
Group_85,Item_14,126,14,29,23,26,24,43,27,43,10,22
Group_85,Item_15,128,40,29,12,9,40,31,8,6,22,8
Group_85,Item_16,145,12,22,13,34,49,32,26,43,34,29
Group_85,Item_17,148,47,21,19,44,15,36,28,33,38,23
Group_85,Item_18,39,26,49,42,22,15,42,31,11,17,8
Group_85,Item_19,171,32,39,16,36,31,13,33,40,24,46
Group_85,Item_20,172,21,33,18,33,20,43,11,29,23,8
Group_85,Item_21,44,37,10,8,12,22,42,28,10,17,8
Group_85,Item_22,129,6,30,14,14,24,19,14,37,5,19
Group_85,Item_23,138,8,41,37,11,7,30,10,11,11,24
Group_85,Item_24,148,30,28,9,18,13,41,46,30,16,13
Group_85,Item_25,127,30,43,10,12,38,22,35,22,34,43
Group_85,Item_26,56,8,33,19,41,32,9,12,25,18,10
Group_85,Item_27,138,30,47,23,27,44,26,22,9,32,48
Group_85,Item_28,76,9,31,11,43,36,34,36,48,47,6
Group_85,Item_29,97,40,39,34,45,22,10,35,28,17,27
Group_85,Item_30,131,27,7,16,32,15,21,11,17,13,17
Group_86,Item_1,89,7,35,32,42,30,12,39,27,33,49
Group_86,Item_2,189,35,13,30,31,29,30,30,24,17,38
Group_86,Item_3,30,41,22,44,19,21,38,40,5,47,28
Group_86,Item_4,83,41,16,21,14,17,22,29,33,22,44
Group_86,Item_5,43,30,37,27,34,6,27,7,9,34,9
Group_86,Item_6,182,38,15,9,36,32,7,8,44,30,48
Group_86,Item_7,18,8,38,8,12,47,28,21,17,26,17
Group_86,Item_8,145,46,29,12,6,5,47,18,28,8,32
Group_86,Item_9,190,35,10,6,41,16,22,36,42,18,12
Group_86,Item_10,12,33,13,24,38,42,28,13,5,45,11
Group_86,Item_11,132,25,43,43,39,27,47,31,21,34,40
Group_86,Item_12,99,30,49,15,24,6,12,22,40,6,8
Group_86,Item_13,153,28,43,35,38,25,33,37,28,36,7
Group_86,Item_14,36,39,46,37,16,25,44,19,16,17,7
Group_86,Item_15,160,31,49,43,47,12,37,20,34,8,19
Group_86,Item_16,76,42,48,17,5,21,43,30,16,33,9
Group_86,Item_17,134,22,32,36,12,27,43,31,23,23,11
Group_86,Item_18,96,23,32,38,31,36,40,47,43,15,19
Group_86,Item_19,24,35,49,22,22,48,28,16,8,29,14
Group_86,Item_20,106,9,30,36,6,5,42,5,41,44,5
Group_86,Item_21,197,31,31,10,36,23,27,35,22,16,23
Group_86,Item_22,146,29,23,23,34,6,9,47,10,35,34
Group_86,Item_23,55,7,19,38,41,45,34,30,26,21,31
Group_86,Item_24,14,47,15,33,24,13,43,46,10,29,47
Group_86,Item_25,175,16,18,21,9,39,46,26,18,25,42
Group_86,Item_26,153,26,18,25,44,19,49,33,35,35,11
Group_86,Item_27,53,36,10,34,31,10,9,34,16,25,38
Group_86,Item_28,176,10,37,28,24,44,21,49,14,43,29
Group_86,Item_29,194,31,19,28,39,8,16,48,30,49,39
Group_86,Item_30,140,29,37,44,46,45,19,12,43,6,11
Group_87,Item_1,164,44,13,48,42,17,25,9,21,9,29
Group_87,Item_2,188,38,35,6,28,14,5,19,45,31,7
Group_87,Item_3,170,46,15,6,26,37,14,9,6,33,24
Group_87,Item_4,126,13,43,41,14,30,41,21,14,5,48
Group_87,Item_5,183,10,11,43,6,40,5,39,22,32,28
Group_87,Item_6,80,31,33,48,9,32,28,41,38,22,19
Group_87,Item_7,152,49,23,11,6,8,32,13,28,17,23
Group_87,Item_8,66,33,16,44,21,22,26,11,38,45,23
Group_87,Item_9,84,21,28,9,25,16,24,17,46,33,24
Group_87,Item_10,64,37,25,9,27,13,11,37,26,38,30
Group_87,Item_11,38,23,45,46,35,30,27,37,8,44,6
Group_87,Item_12,146,26,11,6,23,23,15,30,34,38,45
Group_87,Item_13,152,7,8,27,42,48,38,37,37,41,15
Group_87,Item_14,61,43,14,5,5,8,47,10,36,42,22
Group_87,Item_15,13,45,22,14,42,13,19,28,22,9,40
Group_87,Item_16,49,24,14,7,37,5,35,33,10,19,20
Group_87,Item_17,125,11,9,44,29,48,40,22,14,9,7
Group_87,Item_18,136,36,31,21,33,13,34,32,38,18,21
Group_87,Item_19,97,34,19,9,15,41,19,23,18,38,27
Group_87,Item_20,32,26,17,34,49,13,24,47,17,35,26
Group_87,Item_21,36,23,21,14,14,30,31,43,9,39,46
Group_87,Item_22,105,13,17,48,43,12,14,40,10,42,14
Group_87,Item_23,63,41,26,24,36,14,40,17,6,44,42
Group_87,Item_24,58,26,45,46,40,21,45,32,31,9,39
Group_87,Item_25,177,38,25,42,14,32,29,14,47,45,18
Group_87,Item_26,139,39,32,7,37,35,15,45,22,49,7
Group_87,Item_27,187,26,19,22,19,43,46,46,49,41,21
Group_87,Item_28,42,7,20,5,12,7,38,19,33,48,30
